9.9092,0.11731,62
9.8433,0.1644,62
9.801,0.18285,62
9.7312,0.20647,62
9.6157,0.23949,62
9.4867,0.26906,62
9.3299,0.29181,62
9.1131,0.30711,62
8.8312,0.35266,62
8.4661,0.36012,62
8.0024,0.39004,62
7.4156,0.39763,62
6.7526,0.43234,62
6.0229,0.3975,62
5.2891,0.41094,62
4.5664,0.41891,62
3.8301,0.34789,62
3.1826,0.3338,62
2.639,0.30188,62
2.1354,0.255,62
1.7271,0.24184,62
1.3849,0.21586,62
1.0885,0.18622,62
0.85339,0.16401,62
0.68324,0.15244,62
0.51467,0.12331,62
0.41513,0.10986,62
0.31797,0.089908,62
0.24419,0.076873,62
0.19468,0.07038,62
0.14738,0.060538,62
0.12592,0.051832,62
0.097342,0.0479,62
0.078964,0.044237,62
0.058475,0.039875,62
0.044934,0.037338,62
0.038339,0.029937,62
0.028754,0.026321,62
0.022687,0.023613,62
0.018026,0.021386,62
0.015212,0.020027,62
0.010816,0.016181,62
0.0102,0.01531,62
0.006595,0.011636,62
0.0073864,0.013276,62
0.0058036,0.011645,62
0.0043087,0.0097445,62
0.0040449,0.0093564,62
0.0030777,0.0085604,62
0.0025501,0.0072909,62
0.0015828,0.0056693,62
0.0011431,0.0048701,62
0.0012311,0.0054115,62
0.00070346,0.0038608,62
0.0007914,0.0040865,62
0.00035173,0.0027527,62
0.00070346,0.0038608,62
0.00061553,0.003619,62
0.0002638,0.0023888,62
8.9375e-05,0.0013961,62
0.00055443,0.00344,62
0.00019129,0.0020379,62
9.9125e-05,0.0014703,62
0,0,62
0.0001069,0.0015268,62
0,0,62
0,0,62
0.0002423,0.0022923,62
0,0,62
0.00013297,0.0017029,62
0,0,62
0.00014735,0.0017926,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
