0.99696,0.055068,62
0.99271,0.085055,62
0.98642,0.11574,62
0.97807,0.14647,62
0.96768,0.17685,62
0.95486,0.2076,62
0.93659,0.2437,62
0.91376,0.28072,62
0.88296,0.32147,62
0.83994,0.36667,62
0.78969,0.40753,62
0.72925,0.44435,62
0.66017,0.47365,62
0.58516,0.4927,62
0.50685,0.49996,62
0.42844,0.49486,62
0.35769,0.47932,62
0.2955,0.45627,62
0.24059,0.42744,62
0.1917,0.39364,62
0.15288,0.35987,62
0.11715,0.3216,62
0.093378,0.29096,62
0.07282,0.25984,62
0.057058,0.23195,62
0.044105,0.20533,62
0.033402,0.17968,62
0.026509,0.16065,62
0.021528,0.14514,62
0.016318,0.12669,62
0.011917,0.10851,62
0.0093905,0.096449,62
0.0076916,0.087364,62
0.0056058,0.074662,62
0.0044531,0.066583,62
0.0039516,0.062737,62
0.002825,0.053075,62
0.0023586,0.048508,62
0.0016722,0.040859,62
0.0014609,0.038194,62
0.0012673,0.035577,62
0.00074809,0.027341,62
0.00082729,0.028751,62
0.00061608,0.024813,62
0.00057208,0.023912,62
0.00044005,0.020973,62
0.00038726,0.019675,62
0.00029924,0.017296,62
0.00025524,0.015974,62
0.00029045,0.01704,62
0.00014082,0.011866,62
0.00016723,0.012931,62
0.00013202,0.011489,62
7.9209e-05,0.0088996,62
7.0409e-05,0.0083907,62
7.0411e-05,0.0083909,62
2.6403e-05,0.0051384,62
3.5204e-05,0.0059333,62
9.6817e-05,0.0098391,62
2.6837e-05,0.0051804,62
1.8498e-05,0.0043009,62
9.5738e-06,0.0030942,62
1.9844e-05,0.0044547,62
1.0297e-05,0.0032089,62
1.0701e-05,0.0032712,62
1.1137e-05,0.0033373,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
0,0,62
